,Unnamed: 0,direction,transfer_date,transfer_time,transaction_amount,localite,caller_msisdn,corresp_msisdn
880,40,OUT,20220408,204604,10000.0,KAOLACK/KAOLACK/KAOLACK,e835db4678bef86df92b8c90fdfa679f,3c0832d00b297a073796dc9bf5ab51c1
881,492,IN,20220401,160638,1050.0,DAKAR PLATEAU/DAKAR/DAKAR,a72a12c8924f62fd7872d9de53c800dd,5f150dee290707a1c1d7ccf31192d54c
882,379,OUT,20220522,190157,500.0,OUROSSOGUI/MATAM/MATAM,2ad55671f0b829569792dff18e7fd010,ee35ec8cea548b98513dc7ec449a9608
883,187,OUT,20220525,233353,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,ee35ec8cea548b98513dc7ec449a9608,5662b4e99b0db3b51b99493a09e09d5c
884,763,IN,20211224,122248,15000.0,KAOLACK/KAOLACK/KAOLACK,07d7e6ebd4c4cf641e4461bd4bb1549a,e0f2df285b1a99bff3b43b6275095c87
885,216,OUT,20210904,202352,50.0,,8af03091e790198792fb2d7d36a401d1,412c378d792ed6e72e043eb68e684fca
886,791,IN,20220224,133602,215000.0,DAKAR PLATEAU/DAKAR/DAKAR,98719e4bd14a6111281bb0d1ffec297a,996830aef8cde2e34086dc78f6b9bafc
887,52,OUT,20211017,121009,200.0,,ebd8a25f41ac9f21760a47a37483f385,bdab0fe5bff7a4db4e53d807fa1f1b8b
888,878,OUT,20220406,95606,2050.0,KAOLACK/KAOLACK/KAOLACK,4dd0a6240f3ed9f63bbf7ad96a719cf1,577fecc20a3d029267e516beab810679
889,337,IN,20220509,222427,2000.0,DAKAR PLATEAU/DAKAR/DAKAR,69691cdc660d09b28d8fe93b70de8b76,b7de9aa89b65d2e0ece8f991e4321857
890,748,IN,20210709,141552,20000.0,,5f57e6fdb3e378c373f3c99cc4b40a10,8ba6e095dfee4889dafee94053dddb41
891,719,OUT,20211222,135656,1300.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,8c88ceb44a261430990b5c7077f8cb05
892,724,OUT,20220123,191824,500.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,7133431e5571fa4ac066d4779daa426c
893,295,OUT,20211215,110046,6500.0,THIAROYE/PIKINE/DAKAR,5d367acc24a95b12121a95f36a7b0d39,8ba6e095dfee4889dafee94053dddb41
894,701,OUT,20220129,161024,250.0,KAOLACK/KAOLACK/KAOLACK,2e05dc97324b96bcede42e60dc6247b1,2bb43172895d450bfcfeacb87b168632
895,251,IN,20220412,130214,6000.0,DAKAR PLATEAU/DAKAR/DAKAR,2bb43172895d450bfcfeacb87b168632,8563676fc05de5efe509cf94d308cbb8
896,726,OUT,20220123,10248,2500.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,befbdc42011686b385d2159bde612d70
897,461,IN,20220620,221536,100.0,OGO/MATAM/MATAM,cb807adae9ec8c9bee474af69ad10459,40a4e913e3fc7ba038663f12fd010732
898,455,OUT,20210814,223102,2000.0,,a6b00566a6fdf4ed398e3f043b8af638,32fae1687329a2526446697fc63b6edb
899,996,IN,20220216,125932,1500.0,DAKAR PLATEAU/DAKAR/DAKAR,92eca513b137cfd9ed9d3871d191614e,c03505301be73beaf815e5eb12ebfaa9
900,815,OUT,20210923,221641,69400.0,,5662b4e99b0db3b51b99493a09e09d5c,40a4e913e3fc7ba038663f12fd010732
901,862,IN,20210923,121945,1300.0,,4c738a30fa6ea43d08abe3f888c3d5ef,904e5fbd937284f9fd1610f77679a611
902,269,IN,20220219,192351,13000.0,DAKAR PLATEAU/DAKAR/DAKAR,43fe10970ea16b02e99496e7bb83d1b7,acf01b9a160d4ef1ae7cb0cf2d6149e9
903,201,OUT,20211222,153319,50000.0,KAOLACK/KAOLACK/KAOLACK,f717f9c7988e68c8b72afdb4a985e6bb,8ba6e095dfee4889dafee94053dddb41
904,161,IN,20210830,131850,15000.0,,2871d253f854de1ba940279da50ae770,8ba6e095dfee4889dafee94053dddb41
905,555,OUT,20210706,194221,1400.0,,befbdc42011686b385d2159bde612d70,bdab0fe5bff7a4db4e53d807fa1f1b8b
906,729,OUT,20220214,150645,800.0,KAOLACK/KAOLACK/KAOLACK,7629afa5c8148d6ab12998041bfa46de,95941053820ad9cb425ef86dde3b612d
907,401,IN,20220512,174653,10000.0,KAOLACK/KAOLACK/KAOLACK,db8c3a673554a5719f91d769b9c8fe66,7629afa5c8148d6ab12998041bfa46de
908,702,OUT,20220105,211652,3000.0,THIAROYE/PIKINE/DAKAR,a4e2982314f6d602e4e842d95c045323,91d0b36d4498a50b0eeaf2804eb3da84
909,476,OUT,20210731,144239,350000.0,,be138358d654c79101ec7e817a70e4bf,aef1123795c1d3f23cce76876d6c0bc0
910,821,OUT,20220105,163539,5.0,OUROSSOGUI/MATAM/MATAM,4f6dc4b51afbcd5245ac71f341464acf,5fc34be6a59a7c05c1d81b22a70895ad
911,771,OUT,20211206,193719,1500.0,DAKAR PLATEAU/DAKAR/DAKAR,547c94a83ab36338bf36315080514758,acf01b9a160d4ef1ae7cb0cf2d6149e9
912,105,OUT,20220121,164302,100.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,7d32727edd6ac0660e312ce3b2631a66,471cc703a8a3fd0920e2c0f241b22b70
913,565,OUT,20211014,141452,54400.0,,d083d5e695ca9ed893afeec2e83a1451,b8c770927e1b838fd25704a4d3d36c96
914,389,OUT,20220324,194340,365200.0,DAKAR PLATEAU/DAKAR/DAKAR,577fecc20a3d029267e516beab810679,be138358d654c79101ec7e817a70e4bf
915,1,OUT,20220130,145840,100.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,5fc34be6a59a7c05c1d81b22a70895ad,b58b587be09e5c1963bf4deba19597cc
916,937,IN,20220207,91811,10900.0,OUROSSOGUI/MATAM/MATAM,8ba6e095dfee4889dafee94053dddb41,c2dd1ce06f379de297157e28809ecb03
917,982,OUT,20220305,122757,5000.0,KAOLACK/KAOLACK/KAOLACK,1e8320148c9258bb7e75b5fb100f61ab,fdf5bc6c28b69648e78a8144af62cab8
918,561,OUT,20220111,153138,1300.0,KAOLACK/KAOLACK/KAOLACK,86345008baf5a2abfb6b7c876c24dab4,06be0ccab630d0b93194c1d33161d602
919,80,IN,20211225,103500,20000.0,THIAROYE/PIKINE/DAKAR,0e165674dac3504b848f428f3dcc0c85,ba818863c3ccaa67032187372dbfdc20
920,205,OUT,20220120,180141,15000.0,KAOLACK/KAOLACK/KAOLACK,3a5ac76f6c2ff34157af4683608d2f26,171877c06f5354d5aaa023063d73dfc7
921,34,OUT,20220510,222848,500.0,THIAROYE/PIKINE/DAKAR,3bcca26e65d6ced2d10d585a9d36fcc4,7133431e5571fa4ac066d4779daa426c
922,775,OUT,20220201,132736,5000.0,AGNAM CIVOL/MATAM/MATAM,b49ec778b7f51637458bad6f9e922f65,43fe10970ea16b02e99496e7bb83d1b7
923,508,OUT,20211219,162013,1000.0,GUEDIAWAYE/GUEDIAWAYE/DAKAR,48f2f8a09711f5c259c19bb7005b19b6,97797cf3d846c98cad4ab624268b0455
924,427,IN,20211230,111441,11500.0,KAOLACK/KAOLACK/KAOLACK,5b6d97962f8954652062b1f4349a5ffa,f4ec79935e10d0ce8b1abd84b8434337
925,454,OUT,20210714,193012,15000.0,,ff30d8c16c95df3eca7fd73b76094bbb,bf8034baf34b2753ed674340f75d8afc
926,366,OUT,20210728,212245,300.0,,ba818863c3ccaa67032187372dbfdc20,b7945dfdda2e4a6cdae3e4eaf2c25141
927,91,OUT,20210920,151006,1000.0,,66cd929f2fe4b48e27c1f717cbbf51de,5bb403747dca223b753621f9c2957e5b
928,339,IN,20220420,142403,12900.0,KAOLACK/KAOLACK/KAOLACK,b22995821caebfd7dd1dff05e644525c,7d32727edd6ac0660e312ce3b2631a66
929,897,OUT,20210820,175153,300000.0,,ce787721d00e378e6e1660bb0eba14b7,9d541238dc3cbd44a75c742d6d5ee4ed
930,564,OUT,20211014,141338,54500.0,,d083d5e695ca9ed893afeec2e83a1451,577fecc20a3d029267e516beab810679
931,345,OUT,20220331,154144,1500.0,NDOFFANE/KAOLACK/KAOLACK,32c36c2f61e08cd4acce9dadca859ff7,be811de5b2177862501f7e0cc405a982
932,776,IN,20220404,212959,13700.0,AGNAM CIVOL/MATAM/MATAM,b49ec778b7f51637458bad6f9e922f65,c37fdce3be0abd118088436c5312e4d5
933,241,OUT,20211105,180338,49500.0,KAOLACK/KAOLACK/KAOLACK,412c378d792ed6e72e043eb68e684fca,32c36c2f61e08cd4acce9dadca859ff7
934,13,IN,20220301,110406,1000.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,9cb604f061f84fe2e985ff571d5cb22d,2507309c03839d2a5a1b2ede3244cbd0
935,315,OUT,20210717,121303,500.0,,40a4e913e3fc7ba038663f12fd010732,2009574c9633d4cd3432f682494d9811
936,600,IN,20211228,154257,103900.0,PIKINE DAGOUDANE/PIKINE/DAKAR,572c814ef489a78ff2ea27b5915d76e5,4c738a30fa6ea43d08abe3f888c3d5ef
937,387,IN,20210902,203416,10000.0,,577fecc20a3d029267e516beab810679,203049540ea164d625d6173e668c3e13
938,273,OUT,20220622,231308,4000.0,KAOLACK/KAOLACK/KAOLACK,32fae1687329a2526446697fc63b6edb,0e5a8feb27739feaba1012f058662ad1
939,166,OUT,20220322,90330,40000.0,OUROSSOGUI/MATAM/MATAM,b324e854a360db5192d56763b2df8a0b,e8426375608f10a940484505784cd8aa
940,840,IN,20220621,164629,3000.0,KAOLACK/KAOLACK/KAOLACK,203049540ea164d625d6173e668c3e13,d083d5e695ca9ed893afeec2e83a1451
941,992,OUT,20211122,204145,2000.0,THIAROYE/PIKINE/DAKAR,ffb1055fa14d47150eb1209552721111,95b70559d074b28e05d41a7a3ffe2bdc
942,646,IN,20220623,112921,11000.0,DAKAR PLATEAU/DAKAR/DAKAR,6487fabadb2802ad2256190bcb39ca73,572c814ef489a78ff2ea27b5915d76e5
943,818,OUT,20210928,204749,2550.0,,5662b4e99b0db3b51b99493a09e09d5c,864342016bff7ac04fd449219c23a47e
944,484,OUT,20210716,145421,1000.0,,6d30507999d54714fa6e788de0feea09,2ad55671f0b829569792dff18e7fd010
945,980,IN,20211108,170721,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,8a10ed489e2d229f866f2e137edc60ce,864342016bff7ac04fd449219c23a47e
946,504,OUT,20220423,182409,12500.0,OUROSSOGUI/MATAM/MATAM,737217c25b3b54ba09e5cb25a43805d4,b9a7eed7c5eec7746a7c5dd8a49cd427
947,831,IN,20210726,212104,3030.0,,203049540ea164d625d6173e668c3e13,6d32161a99797bd8c2cdbc64e3fe4d77
948,243,OUT,20211105,180630,49500.0,KAOLACK/KAOLACK/KAOLACK,412c378d792ed6e72e043eb68e684fca,f217d0ab7bd8ac2d17bcd8d6f1deee06
949,566,IN,20211014,101415,55000.0,,d083d5e695ca9ed893afeec2e83a1451,646dd1fa140540788477ae9c68fcd21e
950,875,OUT,20211202,181309,400.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,87344f194cc855ea59e74ac8d692efd6,5662f3a39088edc6fc9900775b3b3370
951,562,OUT,20220111,152925,50.0,KAOLACK/KAOLACK/KAOLACK,86345008baf5a2abfb6b7c876c24dab4,08713e900b728419733e8d89a5025ffc
952,686,IN,20211027,110413,160000.0,,88c73912a5bcc25a8d8a5dfa9a595ec0,31626793d3b118ee2791584781bf38aa
953,189,IN,20220525,231821,2000.0,DAKAR PLATEAU/DAKAR/DAKAR,ee35ec8cea548b98513dc7ec449a9608,5b64b974142b703618ce38ff4c77e4f1
954,782,OUT,20220621,124459,2500.0,OUROSSOGUI/MATAM/MATAM,5662f3a39088edc6fc9900775b3b3370,9601de7e2ceb2d72e5dec6c805e50dba
955,699,OUT,20220704,211754,550.0,KAOLACK/KAOLACK/KAOLACK,e80cba90d46b9d85face2d5be5ee4896,cb866e9228f5679260625700532d651e
956,475,IN,20210731,143109,352449.0,,be138358d654c79101ec7e817a70e4bf,577fecc20a3d029267e516beab810679
957,681,OUT,20211210,104634,500.0,BANDAFASSI/KEDOUGOU/KEDOUGOU,4e2c49389a45695e2ccf233e79b5addd,6487fabadb2802ad2256190bcb39ca73
958,510,IN,20220517,121028,1500.0,,48f2f8a09711f5c259c19bb7005b19b6,2bb43172895d450bfcfeacb87b168632
959,58,OUT,20210712,144414,100.0,,b24fac7a8909359fb25d8fb3aa6c961c,203049540ea164d625d6173e668c3e13
960,474,IN,20220327,213320,1000.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,d37e60bc2846cc5983e5b4e532a064ea,572c814ef489a78ff2ea27b5915d76e5
961,560,OUT,20220701,231742,11000.0,KAOLACK/KAOLACK/KAOLACK,66448d7a971253410e07df1e95fa6220,08d34c22ffa4c62f1f293888037d0ab9
962,856,OUT,20220612,2533,200.0,KAOLACK/KAOLACK/KAOLACK,471cc703a8a3fd0920e2c0f241b22b70,737217c25b3b54ba09e5cb25a43805d4
963,747,IN,20210709,141544,1.0,,5f57e6fdb3e378c373f3c99cc4b40a10,9d70029deda008a25a95f42a88ae1574
964,252,OUT,20220412,201818,1300.0,DAKAR PLATEAU/DAKAR/DAKAR,2bb43172895d450bfcfeacb87b168632,3a5ac76f6c2ff34157af4683608d2f26
965,21,OUT,20220317,91720,1400.0,SALDE/PODOR/SAINT-LOUIS,2d51b152d17b386082799137aaaba05f,83e0f12e0bfc077fc7fefcb51ca2bbd6
966,313,OUT,20211211,191851,2000.0,KEDOUGOU/KEDOUGOU/KEDOUGOU,95b70559d074b28e05d41a7a3ffe2bdc,a72a12c8924f62fd7872d9de53c800dd
967,459,OUT,20220620,204159,2000.0,OGO/MATAM/MATAM,cb807adae9ec8c9bee474af69ad10459,f023b727b782a1d5f2ff7b19899b296d
968,160,OUT,20210830,134532,15150.0,,2871d253f854de1ba940279da50ae770,267f1c4feb9ac8798f8bfae14e73faea
969,276,OUT,20211018,203611,6100.0,,97797cf3d846c98cad4ab624268b0455,203049540ea164d625d6173e668c3e13
970,955,OUT,20220202,221355,4000.0,OGO/MATAM/MATAM,aef1123795c1d3f23cce76876d6c0bc0,4f6dc4b51afbcd5245ac71f341464acf
971,191,OUT,20220731,212800,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,ee35ec8cea548b98513dc7ec449a9608,3ad427acf1ded7de0937e19068d94332
972,385,IN,20211010,174014,25270.0,,efb4280aac3611cf1bee219df5f93c9d,88e8fb20a33a9db22908c25de4a56bbe
973,805,OUT,20220426,101121,10000.0,DAKAR PLATEAU/DAKAR/DAKAR,91d0b36d4498a50b0eeaf2804eb3da84,646dd1fa140540788477ae9c68fcd21e
974,413,IN,20220412,123900,22000.0,SALDE/PODOR/SAINT-LOUIS,b9a7eed7c5eec7746a7c5dd8a49cd427,acf01b9a160d4ef1ae7cb0cf2d6149e9
975,491,OUT,20220401,160747,1050.0,DAKAR PLATEAU/DAKAR/DAKAR,a72a12c8924f62fd7872d9de53c800dd,c373900b3917d0659d1da3039e936c3d
976,343,OUT,20220327,195836,20000.0,OUROSSOGUI/MATAM/MATAM,7fcc76ea3b7431ed528eff93cbf98456,a612ffac19b790268ed7ccb758fe7a92
977,769,OUT,20211018,131938,100.0,,c19d4bfe2365faf784885f171d10105c,c6769dc085151b9e7e873f39561fc4cf
978,308,OUT,20220219,184000,1500.0,OUROSSOGUI/MATAM/MATAM,4bb8afc3ab4e84149fe8cdc19368d2d1,519b0633464cd462b975fdf3818a9391
979,661,IN,20220309,104411,10000.0,THIAROYE/PIKINE/DAKAR,c44f01179a6816b7ee5acba21f0e2880,bdab0fe5bff7a4db4e53d807fa1f1b8b
980,130,IN,20220708,172831,5000.0,FONGOLEMBI/KEDOUGOU/KEDOUGOU,ce76da8672abfa76507f263c661af7f0,2507309c03839d2a5a1b2ede3244cbd0
981,663,OUT,20220705,140413,2000.0,LAMBAYE/BAMBEY/DIOURBEL,c44f01179a6816b7ee5acba21f0e2880,43fe10970ea16b02e99496e7bb83d1b7
982,871,OUT,20211202,192603,200.0,NIAGUIS/ZIGUINCHOR/ZIGUINCHOR,87344f194cc855ea59e74ac8d692efd6,06273ebd3ea74c383a1e07a05fceb88e
983,99,IN,20210921,111645,2050.0,,8c2c00021b6cf7b851152c2602b698b8,b7945dfdda2e4a6cdae3e4eaf2c25141
984,372,OUT,20220121,203906,2500.0,OUROSSOGUI/MATAM/MATAM,2ad55671f0b829569792dff18e7fd010,9d70029deda008a25a95f42a88ae1574
985,87,OUT,20211118,124722,2200.0,OUROSSOGUI/MATAM/MATAM,c6769dc085151b9e7e873f39561fc4cf,43fe10970ea16b02e99496e7bb83d1b7
986,458,IN,20220620,215405,1984.0,OGO/MATAM/MATAM,cb807adae9ec8c9bee474af69ad10459,e80cba90d46b9d85face2d5be5ee4896
987,330,OUT,20211201,212751,1000.0,OUROSSOGUI/MATAM/MATAM,40a4e913e3fc7ba038663f12fd010732,2e0178e03538d5c58b7afff1247c87d7
988,214,OUT,20220119,92453,5000.0,THIAROYE/PIKINE/DAKAR,cfc46e8c9ec271f6df283fb88265993f,4c738a30fa6ea43d08abe3f888c3d5ef
989,466,OUT,20220228,83758,5000.0,DJIBANAR/GOUDOMP/SEDHIOU,940f33ff92945e5e81f5122b966ea06f,8563676fc05de5efe509cf94d308cbb8
990,121,OUT,20210909,95403,1000.0,,acf01b9a160d4ef1ae7cb0cf2d6149e9,698af5af25e435f0b0b129397d2d9b58
991,614,OUT,20211214,203159,1000.0,OUROSSOGUI/MATAM/MATAM,cf506ba2da0950fbf04bc219ab1277f1,3968d5ec1798ad6afa498bfa1a81b5df
992,20,OUT,20220317,143322,500.0,SALDE/PODOR/SAINT-LOUIS,2d51b152d17b386082799137aaaba05f,577fecc20a3d029267e516beab810679
993,700,OUT,20210714,233122,500.0,,2e05dc97324b96bcede42e60dc6247b1,7f1f525859b8a75c2c322a38b9682a5c
994,71,OUT,20210908,204740,100.0,,ded7c6284ab2b00dfda6be5ceb15a297,5b6d97962f8954652062b1f4349a5ffa
995,106,OUT,20211123,150204,500.0,GRAND DAKAR/DAKAR/DAKAR,f023b727b782a1d5f2ff7b19899b296d,39a0fe0d44af7583c7e02e7e98a23be6
996,270,OUT,20220219,194025,12500.0,DAKAR PLATEAU/DAKAR/DAKAR,43fe10970ea16b02e99496e7bb83d1b7,fd7fcf1dcbc2d0891f85cf0e279181f6
997,860,OUT,20220116,181136,1000.0,DAKAR PLATEAU/DAKAR/DAKAR,15f4737426b1635110b67886e35afe25,8c2c00021b6cf7b851152c2602b698b8
998,435,OUT,20211226,183743,5000.0,OUROSSOGUI/MATAM/MATAM,c37fdce3be0abd118088436c5312e4d5,358fcc426a7593d15577e76365c4de32
999,102,IN,20211030,123428,15500.0,,be8d1525fabc2ea23b295c0f74cfd3b6,b24fac7a8909359fb25d8fb3aa6c961c
